&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.19380000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  410.00000000000000     ,
 VS=  1.5300000000000000     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.19380000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   410.00000000000000     
   1.5300000000000000     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.14694600000000E+02     0.25766786749110E+03     0.71311417906712E+02     0.12603578868724E+04     0.36504858416626E+01
    0.14696800000000E+02     0.25765778589112E+03     0.71326348981199E+02     0.12621146997250E+04     0.36502570550111E+01
    0.14699000000000E+02     0.25764769747714E+03     0.71340420794842E+02     0.12638731240629E+04     0.36500280547188E+01
    0.14701200000000E+02     0.25763760226136E+03     0.71355373506345E+02     0.12656331597619E+04     0.36497988406750E+01
    0.14703400000000E+02     0.25762750025600E+03     0.71369466109890E+02     0.12673948066943E+04     0.36495694127691E+01
    0.14705600000000E+02     0.25761739147325E+03     0.71384440445643E+02     0.12691580647292E+04     0.36493397708905E+01
    0.14707800000000E+02     0.25760727592531E+03     0.71398553825780E+02     0.12709229337326E+04     0.36491099149285E+01
    0.14710000000000E+02     0.25759715362437E+03     0.71413549773050E+02     0.12726894135671E+04     0.36488798447726E+01
    0.14712200000000E+02     0.25758702458259E+03     0.71427683916496E+02     0.12744575040920E+04     0.36486495603125E+01
    0.14714400000000E+02     0.25757688881215E+03     0.71442701462576E+02     0.12762272051635E+04     0.36484190614378E+01
    0.14716600000000E+02     0.25756674632521E+03     0.71456856356078E+02     0.12779985166345E+04     0.36481883480382E+01
    0.14718800000000E+02     0.25755659713393E+03     0.71471895488290E+02     0.12797714383544E+04     0.36479574200033E+01
    0.14721000000000E+02     0.25754644125046E+03     0.71486071118624E+02     0.12815459701696E+04     0.36477262772232E+01
    0.14723200000000E+02     0.25753627868694E+03     0.71501131824317E+02     0.12833221119233E+04     0.36474949195875E+01
    0.14725400000000E+02     0.25752610945550E+03     0.71515328178286E+02     0.12850998634550E+04     0.36472633469863E+01
    0.14727600000000E+02     0.25751593356827E+03     0.71530410444840E+02     0.12868792246015E+04     0.36470315593096E+01
    0.14729800000000E+02     0.25750575103737E+03     0.71544627509275E+02     0.12886601951959E+04     0.36467995564475E+01
    0.14732000000000E+02     0.25749556187492E+03     0.71559731324096E+02     0.12904427750681E+04     0.36465673382901E+01
    0.14734200000000E+02     0.25748536609302E+03     0.71573969085856E+02     0.12922269640449E+04     0.36463349047276E+01
    0.14736400000000E+02     0.25747516370377E+03     0.71589094436381E+02     0.12940127619496E+04     0.36461022556504E+01
    0.14738600000000E+02     0.25746495471925E+03     0.71603352882354E+02     0.12958001686023E+04     0.36458693909486E+01
    0.14740800000000E+02     0.25745473915157E+03     0.71618499756044E+02     0.12975891838199E+04     0.36456363105128E+01
    0.14743000000000E+02     0.25744451701278E+03     0.71632778873145E+02     0.12993798074159E+04     0.36454030142333E+01
    0.14745200000000E+02     0.25743428831497E+03     0.71647947257492E+02     0.13011720392005E+04     0.36451695020008E+01
    0.14747400000000E+02     0.25742405307020E+03     0.71662247032664E+02     0.13029658789807E+04     0.36449357737059E+01
    0.14749600000000E+02     0.25741381129052E+03     0.71677436915189E+02     0.13047613265602E+04     0.36447018292391E+01
    0.14751800000000E+02     0.25740356298799E+03     0.71691757335403E+02     0.13065583817392E+04     0.36444676684913E+01
    0.14754000000000E+02     0.25739330817464E+03     0.71706968703652E+02     0.13083570443150E+04     0.36442332913532E+01
    0.14756200000000E+02     0.25738304686251E+03     0.71721309755908E+02     0.13101573140811E+04     0.36439986977158E+01
    0.14758400000000E+02     0.25737277906364E+03     0.71736542597456E+02     0.13119591908282E+04     0.36437638874698E+01
    0.14760600000000E+02     0.25736250479003E+03     0.71750904268779E+02     0.13137626743433E+04     0.36435288605064E+01
    0.14762800000000E+02     0.25735222405371E+03     0.71766158571231E+02     0.13155677644103E+04     0.36432936167166E+01
    0.14765000000000E+02     0.25734193686669E+03     0.71780540848675E+02     0.13173744608097E+04     0.36430581559915E+01
    0.14767200000000E+02     0.25733164324096E+03     0.71795816599661E+02     0.13191827633188E+04     0.36428224782224E+01
    0.14769400000000E+02     0.25732134318851E+03     0.71810219470309E+02     0.13209926717115E+04     0.36425865833005E+01
    0.14771600000000E+02     0.25731103672135E+03     0.71825516657487E+02     0.13228041857583E+04     0.36423504711171E+01
    0.14773800000000E+02     0.25730072385143E+03     0.71839940108447E+02     0.13246173052266E+04     0.36421141415637E+01
    0.14776000000000E+02     0.25729040459075E+03     0.71855258719505E+02     0.13264320298803E+04     0.36418775945317E+01
    0.14778200000000E+02     0.25728007895126E+03     0.71869702737914E+02     0.13282483594800E+04     0.36416408299127E+01
    0.14780400000000E+02     0.25726974694492E+03     0.71885042760566E+02     0.13300662937832E+04     0.36414038475983E+01
    0.14782600000000E+02     0.25725940858369E+03     0.71899507333588E+02     0.13318858325438E+04     0.36411666474802E+01
    0.14784800000000E+02     0.25724906387951E+03     0.71914868755575E+02     0.13337069755124E+04     0.36409292294501E+01
    0.14787000000000E+02     0.25723871284432E+03     0.71929353870402E+02     0.13355297224364E+04     0.36406915933998E+01
    0.14789200000000E+02     0.25722835549005E+03     0.71944736679493E+02     0.13373540730599E+04     0.36404537392213E+01
    0.14791400000000E+02     0.25721799182863E+03     0.71959242323342E+02     0.13391800271235E+04     0.36402156668064E+01
    0.14793600000000E+02     0.25720762187197E+03     0.71974646507335E+02     0.13410075843646E+04     0.36399773760473E+01
    0.14795800000000E+02     0.25719724563199E+03     0.71989172667453E+02     0.13428367445172E+04     0.36397388668360E+01
    0.14798000000000E+02     0.25718686312058E+03     0.72004598214171E+02     0.13446675073119E+04     0.36395001390647E+01
    0.14800200000000E+02     0.25717647434966E+03     0.72019144877831E+02     0.13464998724762E+04     0.36392611926256E+01
    0.14802400000000E+02     0.25716607933110E+03     0.72034591775125E+02     0.13483338397340E+04     0.36390220274111E+01
    0.14804600000000E+02     0.25715567807680E+03     0.72049158929627E+02     0.13501694088061E+04     0.36387826433135E+01
    0.14806800000000E+02     0.25714527059862E+03     0.72064627165377E+02     0.13520065794096E+04     0.36385430402252E+01
    0.14809000000000E+02     0.25713485690845E+03     0.72079214798048E+02     0.13538453512586E+04     0.36383032180389E+01
    0.14811200000000E+02     0.25712443701814E+03     0.72094704360159E+02     0.13556857240638E+04     0.36380631766471E+01
    0.14813400000000E+02     0.25711401093956E+03     0.72109312458353E+02     0.13575276975324E+04     0.36378229159424E+01
    0.14815600000000E+02     0.25710357868455E+03     0.72124823334758E+02     0.13593712713684E+04     0.36375824358177E+01
    0.14817800000000E+02     0.25709314026495E+03     0.72139451885857E+02     0.13612164452723E+04     0.36373417361657E+01
    0.14820000000000E+02     0.25708269569261E+03     0.72154984064516E+02     0.13630632189413E+04     0.36371008168793E+01
    0.14822200000000E+02     0.25707224497935E+03     0.72169633055927E+02     0.13649115920694E+04     0.36368596778514E+01
    0.14824400000000E+02     0.25706178813699E+03     0.72185186524828E+02     0.13667615643471E+04     0.36366183189751E+01
    0.14826600000000E+02     0.25705132517737E+03     0.72199855943985E+02     0.13686131354615E+04     0.36363767401435E+01
    0.14828800000000E+02     0.25704085611227E+03     0.72215430691142E+02     0.13704663050965E+04     0.36361349412498E+01
    0.14831000000000E+02     0.25703038095352E+03     0.72230120525507E+02     0.13723210729324E+04     0.36358929221872E+01
    0.14833200000000E+02     0.25701989971290E+03     0.72245716538961E+02     0.13741774386464E+04     0.36356506828491E+01
    0.14835400000000E+02     0.25700941240221E+03     0.72260426776022E+02     0.13760354019122E+04     0.36354082231287E+01
    0.14837600000000E+02     0.25699891903322E+03     0.72276044043841E+02     0.13778949624002E+04     0.36351655429197E+01
    0.14839800000000E+02     0.25698841961773E+03     0.72290774671114E+02     0.13797561197773E+04     0.36349226421155E+01
    0.14842000000000E+02     0.25697791416749E+03     0.72306413181392E+02     0.13816188737071E+04     0.36346795206098E+01
    0.14844200000000E+02     0.25696740269427E+03     0.72321164186417E+02     0.13834832238500E+04     0.36344361782962E+01
    0.14846400000000E+02     0.25695688520984E+03     0.72336823927276E+02     0.13853491698628E+04     0.36341926150685E+01
    0.14848600000000E+02     0.25694636172593E+03     0.72351595297621E+02     0.13872167113991E+04     0.36339488308206E+01
    0.14850800000000E+02     0.25693583225430E+03     0.72367276257210E+02     0.13890858481088E+04     0.36337048254463E+01
    0.14853000000000E+02     0.25692529680668E+03     0.72382067980470E+02     0.13909565796390E+04     0.36334605988397E+01
    0.14855200000000E+02     0.25691475539480E+03     0.72397770146963E+02     0.13928289056329E+04     0.36332161508949E+01
    0.14857400000000E+02     0.25690420803040E+03     0.72412582210758E+02     0.13947028257305E+04     0.36329714815059E+01
    0.14859600000000E+02     0.25689365472518E+03     0.72428305572356E+02     0.13965783395685E+04     0.36327265905670E+01
    0.14861800000000E+02     0.25688309549085E+03     0.72443137964333E+02     0.13984554467801E+04     0.36324814779724E+01
    0.14864000000000E+02     0.25687253033914E+03     0.72458882509266E+02     0.14003341469953E+04     0.36322361436166E+01
    0.14866200000000E+02     0.25686195928172E+03     0.72473735217098E+02     0.14022144398405E+04     0.36319905873940E+01
    0.14868400000000E+02     0.25685138233030E+03     0.72489500933619E+02     0.14040963249388E+04     0.36317448091991E+01
    0.14870600000000E+02     0.25684079949656E+03     0.72504373945007E+02     0.14059798019100E+04     0.36314988089266E+01
    0.14872800000000E+02     0.25683021079219E+03     0.72520160821396E+02     0.14078648703705E+04     0.36312525864710E+01
    0.14875000000000E+02     0.25681961622884E+03     0.72535054124064E+02     0.14097515299331E+04     0.36310061417271E+01
    0.14877200000000E+02     0.25680901581819E+03     0.72550862148629E+02     0.14116397802075E+04     0.36307594745898E+01
    0.14879400000000E+02     0.25679840957191E+03     0.72565775730331E+02     0.14135296207998E+04     0.36305125849540E+01
    0.14881600000000E+02     0.25678779750164E+03     0.72581604891406E+02     0.14154210513128E+04     0.36302654727146E+01
    0.14883800000000E+02     0.25677717961903E+03     0.72596538739918E+02     0.14173140713460E+04     0.36300181377667E+01
    0.14886000000000E+02     0.25676655593572E+03     0.72612389025862E+02     0.14192086804954E+04     0.36297705800055E+01
    0.14888200000000E+02     0.25675592646335E+03     0.72627343128989E+02     0.14211048783535E+04     0.36295227993262E+01
    0.14890400000000E+02     0.25674529121354E+03     0.72643214528187E+02     0.14230026645096E+04     0.36292747956240E+01
    0.14892600000000E+02     0.25673465019792E+03     0.72658188873759E+02     0.14249020385496E+04     0.36290265687944E+01
    0.14894800000000E+02     0.25672400342810E+03     0.72674081374625E+02     0.14268030000559E+04     0.36287781187328E+01
    0.14897000000000E+02     0.25671335091569E+03     0.72689075950497E+02     0.14287055486074E+04     0.36285294453347E+01
    0.14899200000000E+02     0.25670269267230E+03     0.72704989541468E+02     0.14306096837800E+04     0.36282805484957E+01
    0.14901400000000E+02     0.25669202870951E+03     0.72720004335522E+02     0.14325154051457E+04     0.36280314281116E+01
    0.14903600000000E+02     0.25668135903893E+03     0.72735939005062E+02     0.14344227122735E+04     0.36277820840781E+01
    0.14905800000000E+02     0.25667068367213E+03     0.72750974005205E+02     0.14363316047288E+04     0.36275325162910E+01
    0.14908000000000E+02     0.25666000262070E+03     0.72766929741805E+02     0.14382420820736E+04     0.36272827246463E+01
    0.14910200000000E+02     0.25664931589619E+03     0.72781984935971E+02     0.14401541438667E+04     0.36270327090400E+01
    0.14912400000000E+02     0.25663862351019E+03     0.72797961728146E+02     0.14420677896631E+04     0.36267824693682E+01
    0.14914600000000E+02     0.25662792547424E+03     0.72813037104293E+02     0.14439830190148E+04     0.36265320055271E+01
    0.14916800000000E+02     0.25661722179990E+03     0.72829034940585E+02     0.14458998314702E+04     0.36262813174128E+01
    0.14919000000000E+02     0.25660651249872E+03     0.72844130486698E+02     0.14478182265743E+04     0.36260304049218E+01
    0.14921200000000E+02     0.25659579758224E+03     0.72860149355674E+02     0.14497382038688E+04     0.36257792679504E+01
    0.14923400000000E+02     0.25658507706198E+03     0.72875265059763E+02     0.14516597628918E+04     0.36255279063952E+01
    0.14925600000000E+02     0.25657435094948E+03     0.72891304950018E+02     0.14535829031782E+04     0.36252763201527E+01
    0.14927800000000E+02     0.25656361925626E+03     0.72906440800117E+02     0.14555076242593E+04     0.36250245091196E+01
    0.14930000000000E+02     0.25655288199384E+03     0.72922501700269E+02     0.14574339256631E+04     0.36247724731926E+01
    0.14932200000000E+02     0.25654213917372E+03     0.72937657684441E+02     0.14593618069143E+04     0.36245202122685E+01
    0.14934400000000E+02     0.25653139080741E+03     0.72953739583135E+02     0.14612912675340E+04     0.36242677262443E+01
    0.14936600000000E+02     0.25652063690640E+03     0.72968915689464E+02     0.14632223070399E+04     0.36240150150169E+01
    0.14938800000000E+02     0.25650987748218E+03     0.72985018575370E+02     0.14651549249464E+04     0.36237620784834E+01
    0.14941000000000E+02     0.25649911254624E+03     0.73000214791970E+02     0.14670891207645E+04     0.36235089165410E+01
    0.14943200000000E+02     0.25648834211006E+03     0.73016338653784E+02     0.14690248940015E+04     0.36232555290868E+01
    0.14945400000000E+02     0.25647756618510E+03     0.73031554968790E+02     0.14709622441618E+04     0.36230019160183E+01
    0.14947600000000E+02     0.25646678478285E+03     0.73047699795234E+02     0.14729011707458E+04     0.36227480772327E+01
    0.14949800000000E+02     0.25645599791474E+03     0.73062936196809E+02     0.14748416732510E+04     0.36224940126276E+01
    0.14952000000000E+02     0.25644520559225E+03     0.73079101976628E+02     0.14767837511712E+04     0.36222397221006E+01
    0.14954200000000E+02     0.25643440782681E+03     0.73094358452960E+02     0.14787274039968E+04     0.36219852055493E+01
    0.14956400000000E+02     0.25642360462987E+03     0.73110545174927E+02     0.14806726312149E+04     0.36217304628714E+01
    0.14958600000000E+02     0.25641279601287E+03     0.73125821714227E+02     0.14826194323091E+04     0.36214754939648E+01
    0.14960800000000E+02     0.25640198198723E+03     0.73142029367139E+02     0.14845678067595E+04     0.36212202987274E+01
    0.14963000000000E+02     0.25639116256437E+03     0.73157325957646E+02     0.14865177540430E+04     0.36209648770571E+01
    0.14965200000000E+02     0.25638033775573E+03     0.73173554530326E+02     0.14884692736329E+04     0.36207092288521E+01
    0.14967400000000E+02     0.25636950757270E+03     0.73188871160302E+02     0.14904223649992E+04     0.36204533540104E+01
    0.14969600000000E+02     0.25635867202669E+03     0.73205120641596E+02     0.14923770276084E+04     0.36201972524304E+01
    0.14971800000000E+02     0.25634783112910E+03     0.73220457299329E+02     0.14943332609236E+04     0.36199409240104E+01
    0.14974000000000E+02     0.25633698489133E+03     0.73236727678112E+02     0.14962910644045E+04     0.36196843686487E+01
    0.14976200000000E+02     0.25632613332477E+03     0.73252084351914E+02     0.14982504375073E+04     0.36194275862439E+01
    0.14978400000000E+02     0.25631527644078E+03     0.73268375617083E+02     0.15002113796849E+04     0.36191705766946E+01
    0.14980600000000E+02     0.25630441425076E+03     0.73283752295291E+02     0.15021738903868E+04     0.36189133398995E+01
    0.14982800000000E+02     0.25629354676607E+03     0.73300064435769E+02     0.15041379690589E+04     0.36186558757573E+01
    0.14985000000000E+02     0.25628267399808E+03     0.73315461106745E+02     0.15061036151438E+04     0.36183981841668E+01
    0.14987200000000E+02     0.25627179595813E+03     0.73331794111481E+02     0.15080708280808E+04     0.36181402650270E+01
    0.14989400000000E+02     0.25626091265759E+03     0.73347210763612E+02     0.15100396073054E+04     0.36178821182370E+01
    0.14991600000000E+02     0.25625002410780E+03     0.73363564621578E+02     0.15120099522501E+04     0.36176237436957E+01
    0.14993800000000E+02     0.25623913032011E+03     0.73379001243276E+02     0.15139818623438E+04     0.36173651413025E+01
    0.14996000000000E+02     0.25622823130583E+03     0.73395375943470E+02     0.15159553370119E+04     0.36171063109566E+01
    0.14998200000000E+02     0.25621732707631E+03     0.73410832523171E+02     0.15179303756765E+04     0.36168472525574E+01
    0.15000400000000E+02     0.25620641764286E+03     0.73427228054615E+02     0.15199069777563E+04     0.36165879660043E+01
    0.15002600000000E+02     0.25619550301681E+03     0.73442704580780E+02     0.15218851426664E+04     0.36163284511969E+01
    0.15004800000000E+02     0.25618458320946E+03     0.73459120932522E+02     0.15238648698186E+04     0.36160687080348E+01
    0.15007000000000E+02     0.25617365823212E+03     0.73474617393635E+02     0.15258461586213E+04     0.36158087364178E+01
    0.15009200000000E+02     0.25616272809608E+03     0.73491054554747E+02     0.15278290084795E+04     0.36155485362456E+01
    0.15011400000000E+02     0.25615179281265E+03     0.73506570939320E+02     0.15298134187946E+04     0.36152881074182E+01
    0.15013600000000E+02     0.25614085239310E+03     0.73523028898899E+02     0.15317993889649E+04     0.36150274498355E+01
    0.15015800000000E+02     0.25612990684872E+03     0.73538565195464E+02     0.15337869183849E+04     0.36147665633977E+01
    0.15018000000000E+02     0.25611895619079E+03     0.73555043942631E+02     0.15357760064459E+04     0.36145054480049E+01
    0.15020200000000E+02     0.25610800043057E+03     0.73570600139748E+02     0.15377666525357E+04     0.36142441035573E+01
    0.15022400000000E+02     0.25609703957933E+03     0.73587099663649E+02     0.15397588560388E+04     0.36139825299554E+01
    0.15024600000000E+02     0.25608607364834E+03     0.73602675749901E+02     0.15417526163362E+04     0.36137207270995E+01
    0.15026800000000E+02     0.25607510264883E+03     0.73619196039707E+02     0.15437479328054E+04     0.36134586948903E+01
    0.15029000000000E+02     0.25606412659206E+03     0.73634792003700E+02     0.15457448048206E+04     0.36131964332282E+01
    0.15031200000000E+02     0.25605314548927E+03     0.73651333048605E+02     0.15477432317524E+04     0.36129339420141E+01
    0.15033400000000E+02     0.25604215935170E+03     0.73666948878972E+02     0.15497432129683E+04     0.36126712211487E+01
    0.15035600000000E+02     0.25603116819057E+03     0.73683510668196E+02     0.15517447478320E+04     0.36124082705329E+01
    0.15037800000000E+02     0.25602017201711E+03     0.73699146353591E+02     0.15537478357041E+04     0.36121450900677E+01
    0.15040000000000E+02     0.25600917084254E+03     0.73715728876378E+02     0.15557524759416E+04     0.36118816796542E+01
    0.15042200000000E+02     0.25599816467807E+03     0.73731384405481E+02     0.15577586678981E+04     0.36116180391936E+01
    0.15044400000000E+02     0.25598715353490E+03     0.73747987651098E+02     0.15597664109237E+04     0.36113541685871E+01
    0.15046600000000E+02     0.25597613742425E+03     0.73763663012614E+02     0.15617757043654E+04     0.36110900677361E+01
    0.15048800000000E+02     0.25596511635730E+03     0.73780286970354E+02     0.15637865475663E+04     0.36108257365419E+01
    0.15051000000000E+02     0.25595409034525E+03     0.73795982153010E+02     0.15657989398666E+04     0.36105611749063E+01
    0.15053200000000E+02     0.25594305939928E+03     0.73812626812189E+02     0.15678128806026E+04     0.36102963827307E+01
    0.15055400000000E+02     0.25593202353056E+03     0.73828341804737E+02     0.15698283691076E+04     0.36100313599169E+01
    0.15057600000000E+02     0.25592098275028E+03     0.73845007154695E+02     0.15718454047111E+04     0.36097661063668E+01
    0.15059800000000E+02     0.25590993706960E+03     0.73860741945911E+02     0.15738639867394E+04     0.36095006219821E+01
    0.15062000000000E+02     0.25589888649968E+03     0.73877427976014E+02     0.15758841145155E+04     0.36092349066651E+01
    0.15064200000000E+02     0.25588783105168E+03     0.73893182554696E+02     0.15779057873586E+04     0.36089689603176E+01
    0.15066400000000E+02     0.25587677073675E+03     0.73909889254332E+02     0.15799290045849E+04     0.36087027828420E+01
    0.15068600000000E+02     0.25586570556603E+03     0.73925663609305E+02     0.15819537655069E+04     0.36084363741405E+01
    0.15070800000000E+02     0.25585463555066E+03     0.73942390967887E+02     0.15839800694339E+04     0.36081697341155E+01
    0.15073000000000E+02     0.25584356070179E+03     0.73958185087997E+02     0.15860079156714E+04     0.36079028626695E+01
    0.15075200000000E+02     0.25583248103053E+03     0.73974933094961E+02     0.15880373035220E+04     0.36076357597049E+01
    0.15077400000000E+02     0.25582139654802E+03     0.73990746969080E+02     0.15900682322846E+04     0.36073684251246E+01
    0.15079600000000E+02     0.25581030726536E+03     0.74007515613887E+02     0.15921007012546E+04     0.36071008588313E+01
    0.15081800000000E+02     0.25579921319367E+03     0.74023349230909E+02     0.15941347097242E+04     0.36068330607277E+01
    0.15084000000000E+02     0.25578811434406E+03     0.74040138503044E+02     0.15961702569820E+04     0.36065650307169E+01
    0.15086200000000E+02     0.25577701072762E+03     0.74055991851886E+02     0.15982073423135E+04     0.36062967687019E+01
    0.15088400000000E+02     0.25576590235546E+03     0.74072801740857E+02     0.16002459650003E+04     0.36060282745859E+01
    0.15090600000000E+02     0.25575478923866E+03     0.74088674810462E+02     0.16022861243210E+04     0.36057595482720E+01
    0.15092800000000E+02     0.25574367138831E+03     0.74105505305799E+02     0.16043278195507E+04     0.36054905896636E+01
    0.15095000000000E+02     0.25573254881549E+03     0.74121398085132E+02     0.16063710499610E+04     0.36052213986642E+01
    0.15097200000000E+02     0.25572142153127E+03     0.74138249176393E+02     0.16084158148201E+04     0.36049519751772E+01
    0.15099400000000E+02     0.25571028954672E+03     0.74154161654443E+02     0.16104621133928E+04     0.36046823191063E+01
    0.15101600000000E+02     0.25569915287291E+03     0.74171033331206E+02     0.16125099449405E+04     0.36044124303553E+01
    0.15103800000000E+02     0.25568801152088E+03     0.74186965496984E+02     0.16145593087214E+04     0.36041423088278E+01
    0.15106000000000E+02     0.25567686550170E+03     0.74203857748852E+02     0.16166102039899E+04     0.36038719544279E+01
    0.15108200000000E+02     0.25566571482640E+03     0.74219809591394E+02     0.16186626299973E+04     0.36036013670596E+01
    0.15110400000000E+02     0.25565455950604E+03     0.74236722407994E+02     0.16207165859914E+04     0.36033305466269E+01
    0.15112600000000E+02     0.25564339955164E+03     0.74252693916359E+02     0.16227720712165E+04     0.36030594930340E+01
    0.15114800000000E+02     0.25563223497424E+03     0.74269627287340E+02     0.16248290849137E+04     0.36027882061854E+01
    0.15117000000000E+02     0.25562106578486E+03     0.74285618450610E+02     0.16268876263206E+04     0.36025166859853E+01
    0.15119200000000E+02     0.25560989199452E+03     0.74302572365646E+02     0.16289476946713E+04     0.36022449323383E+01
    0.15121400000000E+02     0.25559871361424E+03     0.74318583172925E+02     0.16310092891966E+04     0.36019729451489E+01
    0.15123600000000E+02     0.25558753065502E+03     0.74335557621713E+02     0.16330724091240E+04     0.36017007243220E+01
    0.15125800000000E+02     0.25557634312788E+03     0.74351588062130E+02     0.16351370536773E+04     0.36014282697622E+01
    0.15128000000000E+02     0.25556515104380E+03     0.74368583034389E+02     0.16372032220773E+04     0.36011555813745E+01
    0.15130200000000E+02     0.25555395441378E+03     0.74384633097096E+02     0.16392709135412E+04     0.36008826590638E+01
    0.15132400000000E+02     0.25554275324881E+03     0.74401648582571E+02     0.16413401272826E+04     0.36006095027354E+01
    0.15134600000000E+02     0.25553154755988E+03     0.74417718256742E+02     0.16434108625121E+04     0.36003361122943E+01
    0.15136800000000E+02     0.25552033735795E+03     0.74434754245198E+02     0.16454831184367E+04     0.36000624876459E+01
    0.15139000000000E+02     0.25550912265400E+03     0.74450843520030E+02     0.16475568942600E+04     0.35997886286955E+01
    0.15141200000000E+02     0.25549790345901E+03     0.74467900001258E+02     0.16496321891823E+04     0.35995145353487E+01
    0.15143400000000E+02     0.25548667978392E+03     0.74484008865973E+02     0.16517090024003E+04     0.35992402075111E+01
    0.15145600000000E+02     0.25547545163970E+03     0.74501085829784E+02     0.16537873331076E+04     0.35989656450883E+01
    0.15147800000000E+02     0.25546421903729E+03     0.74517214273625E+02     0.16558671804943E+04     0.35986908479862E+01
    0.15150000000000E+02     0.25545298198765E+03     0.74534311709857E+02     0.16579485437469E+04     0.35984158161106E+01
    0.15152200000000E+02     0.25544174050171E+03     0.74550459722090E+02     0.16600314220490E+04     0.35981405493677E+01
    0.15154400000000E+02     0.25543049459042E+03     0.74567577620601E+02     0.16621158145803E+04     0.35978650476634E+01
    0.15156600000000E+02     0.25541924426469E+03     0.74583745190515E+02     0.16642017205174E+04     0.35975893109040E+01
    0.15158800000000E+02     0.25540798953546E+03     0.74600883541188E+02     0.16662891390335E+04     0.35973133389958E+01
    0.15161000000000E+02     0.25539673041364E+03     0.74617070658095E+02     0.16683780692983E+04     0.35970371318452E+01
    0.15163200000000E+02     0.25538546691015E+03     0.74634229450834E+02     0.16704685104783E+04     0.35967606893587E+01
    0.15165400000000E+02     0.25537419903590E+03     0.74650436104069E+02     0.16725604617365E+04     0.35964840114429E+01
    0.15167600000000E+02     0.25536292680179E+03     0.74667615328802E+02     0.16746539222326E+04     0.35962070980047E+01
    0.15169800000000E+02     0.25535165021873E+03     0.74683841507722E+02     0.16767488911228E+04     0.35959299489507E+01
    0.15172000000000E+02     0.25534036929761E+03     0.74701041154401E+02     0.16788453675600E+04     0.35956525641879E+01
    0.15174200000000E+02     0.25532908404931E+03     0.74717286848386E+02     0.16809433506938E+04     0.35953749436233E+01
    0.15176400000000E+02     0.25531779448472E+03     0.74734506906984E+02     0.16830428396704E+04     0.35950970871641E+01
    0.15178600000000E+02     0.25530650061472E+03     0.74750772105436E+02     0.16851438336325E+04     0.35948189947176E+01
    0.15180800000000E+02     0.25529520245019E+03     0.74768012565949E+02     0.16872463317196E+04     0.35945406661909E+01
    0.15183000000000E+02     0.25528390000198E+03     0.74784297258293E+02     0.16893503330677E+04     0.35942621014917E+01
    0.15185200000000E+02     0.25527259328097E+03     0.74801558110742E+02     0.16914558368095E+04     0.35939833005274E+01
    0.15187400000000E+02     0.25526128229802E+03     0.74817862286426E+02     0.16935628420745E+04     0.35937042632057E+01
    0.15189600000000E+02     0.25524996706398E+03     0.74835143520850E+02     0.16956713479885E+04     0.35934249894344E+01
    0.15191800000000E+02     0.25523864758969E+03     0.74851467169344E+02     0.16977813536742E+04     0.35931454791213E+01
    0.15194000000000E+02     0.25522732388600E+03     0.74868768775809E+02     0.16998928582509E+04     0.35928657321744E+01
    0.15196200000000E+02     0.25521599596375E+03     0.74885111886605E+02     0.17020058608344E+04     0.35925857485018E+01
    0.15198400000000E+02     0.25520466383377E+03     0.74902433855198E+02     0.17041203605373E+04     0.35923055280116E+01
    0.15200600000000E+02     0.25519332750689E+03     0.74918796417811E+02     0.17062363564688E+04     0.35920250706122E+01
    0.15202800000000E+02     0.25518198699393E+03     0.74936138738641E+02     0.17083538477349E+04     0.35917443762119E+01
    0.15205000000000E+02     0.25517064230572E+03     0.74952520742607E+02     0.17104728334378E+04     0.35914634447192E+01
    0.15207200000000E+02     0.25515929345306E+03     0.74969883405806E+02     0.17125933126770E+04     0.35911822760428E+01
    0.15209400000000E+02     0.25514794044676E+03     0.74986284840686E+02     0.17147152845480E+04     0.35909008700913E+01
    0.15211600000000E+02     0.25513658329764E+03     0.75003667836409E+02     0.17168387481434E+04     0.35906192267735E+01
    0.15213800000000E+02     0.25512522201648E+03     0.75020088691783E+02     0.17189637025524E+04     0.35903373459985E+01
    0.15216000000000E+02     0.25511385661408E+03     0.75037492010206E+02     0.17210901468606E+04     0.35900552276752E+01
    0.15218200000000E+02     0.25510248710122E+03     0.75053932275678E+02     0.17232180801506E+04     0.35897728717127E+01
    0.15220400000000E+02     0.25509111348870E+03     0.75071355907000E+02     0.17253475015014E+04     0.35894902780204E+01
    0.15222600000000E+02     0.25507973578730E+03     0.75087815572196E+02     0.17274784099888E+04     0.35892074465075E+01
    0.15224800000000E+02     0.25506835400777E+03     0.75105259506639E+02     0.17296108046853E+04     0.35889243770835E+01
