&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.32300000000000001     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  681.00000000000000     ,
 VS= 0.92000000000000004     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.32300000000000001     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   681.00000000000000     
  0.92000000000000004     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.11080000000000E+02     0.38213986860644E+03     0.80579338669058E+02     0.33186292061454E+02     0.38234750863125E+01
    0.11082200000000E+02     0.38220499525364E+03     0.80578033271492E+02     0.33265339702723E+02     0.38234458227589E+01
    0.11084400000000E+02     0.38227002705295E+03     0.80577091779170E+02     0.33344557352717E+02     0.38234165132393E+01
    0.11086600000000E+02     0.38233496410268E+03     0.80575842157178E+02     0.33423945328802E+02     0.38233871576926E+01
    0.11088800000000E+02     0.38239980650106E+03     0.80574956831142E+02     0.33503503948814E+02     0.38233577560580E+01
    0.11091000000000E+02     0.38246455434621E+03     0.80573762904990E+02     0.33583233531054E+02     0.38233283082745E+01
    0.11093200000000E+02     0.38252920773614E+03     0.80572933665991E+02     0.33663134394294E+02     0.38232988142812E+01
    0.11095400000000E+02     0.38259376676873E+03     0.80571795356151E+02     0.33743206857774E+02     0.38232692740170E+01
    0.11097600000000E+02     0.38265823154179E+03     0.80571022125143E+02     0.33823451241203E+02     0.38232396874206E+01
    0.11099800000000E+02     0.38272260215300E+03     0.80569939352294E+02     0.33903867864757E+02     0.38232100544310E+01
    0.11102000000000E+02     0.38278687869992E+03     0.80569222050440E+02     0.33984457049086E+02     0.38231803749869E+01
    0.11104200000000E+02     0.38285106128002E+03     0.80568194735465E+02     0.34065219115307E+02     0.38231506490269E+01
    0.11106400000000E+02     0.38291514999067E+03     0.80567533284131E+02     0.34146154385009E+02     0.38231208764897E+01
    0.11108600000000E+02     0.38297914492910E+03     0.80566561348118E+02     0.34227263180252E+02     0.38230910573138E+01
    0.11110800000000E+02     0.38304304619248E+03     0.80565955668876E+02     0.34308545823565E+02     0.38230611914378E+01
    0.11113000000000E+02     0.38310685387782E+03     0.80565039033117E+02     0.34390002637952E+02     0.38230312788001E+01
    0.11115200000000E+02     0.38317056808207E+03     0.80564489047742E+02     0.34471633946885E+02     0.38230013193390E+01
    0.11117400000000E+02     0.38323418890203E+03     0.80563627633732E+02     0.34553440074310E+02     0.38229713129930E+01
    0.11119600000000E+02     0.38329771643443E+03     0.80563133264203E+02     0.34635421344648E+02     0.38229412597002E+01
    0.11121800000000E+02     0.38336115077588E+03     0.80562326993639E+02     0.34717578082789E+02     0.38229111593989E+01
    0.11124000000000E+02     0.38342449202288E+03     0.80561888162137E+02     0.34799910614099E+02     0.38228810120272E+01
    0.11126200000000E+02     0.38348774027181E+03     0.80561136956920E+02     0.34882419264417E+02     0.38228508175232E+01
    0.11128400000000E+02     0.38355089561898E+03     0.80560753585828E+02     0.34965104360055E+02     0.38228205758249E+01
    0.11130600000000E+02     0.38361395816056E+03     0.80560057368061E+02     0.35047966227800E+02     0.38227902868703E+01
    0.11132800000000E+02     0.38367692799264E+03     0.80559729379964E+02     0.35131005194914E+02     0.38227599505972E+01
    0.11135000000000E+02     0.38373980521117E+03     0.80559088071949E+02     0.35214221589136E+02     0.38227295669436E+01
    0.11137200000000E+02     0.38380258991203E+03     0.80558815389633E+02     0.35297615738674E+02     0.38226991358473E+01
    0.11139400000000E+02     0.38386528219098E+03     0.80558228913875E+02     0.35381187972219E+02     0.38226686572458E+01
    0.11141600000000E+02     0.38392788214367E+03     0.80558011460326E+02     0.35464938618935E+02     0.38226381310769E+01
    0.11143800000000E+02     0.38399038986565E+03     0.80557479739527E+02     0.35548868008462E+02     0.38226075572783E+01
    0.11146000000000E+02     0.38405280545237E+03     0.80557317437932E+02     0.35632976470919E+02     0.38225769357873E+01
    0.11148200000000E+02     0.38411512899915E+03     0.80556840394995E+02     0.35717264336899E+02     0.38225462665416E+01
    0.11150400000000E+02     0.38417736060124E+03     0.80556733168739E+02     0.35801731937474E+02     0.38225155494785E+01
    0.11152600000000E+02     0.38423950035377E+03     0.80556310726766E+02     0.35886379604194E+02     0.38224847845354E+01
    0.11154800000000E+02     0.38430154835176E+03     0.80556258499433E+02     0.35971207669087E+02     0.38224539716495E+01
    0.11157000000000E+02     0.38436350469013E+03     0.80555890581724E+02     0.36056216464660E+02     0.38224231107582E+01
    0.11159200000000E+02     0.38442536946369E+03     0.80555893277096E+02     0.36141406323899E+02     0.38223922017987E+01
    0.11161400000000E+02     0.38448714276716E+03     0.80555579807149E+02     0.36226777580269E+02     0.38223612447079E+01
    0.11163600000000E+02     0.38454882469515E+03     0.80555637349207E+02     0.36312330567711E+02     0.38223302394230E+01
    0.11165800000000E+02     0.38461041534215E+03     0.80555378250716E+02     0.36398065620653E+02     0.38222991858809E+01
    0.11168000000000E+02     0.38467191480257E+03     0.80555490563635E+02     0.36483983073996E+02     0.38222680840187E+01
    0.11170200000000E+02     0.38473332317071E+03     0.80555285760492E+02     0.36570083263127E+02     0.38222369337731E+01
    0.11172400000000E+02     0.38479464054075E+03     0.80555452768647E+02     0.36656366523910E+02     0.38222057350811E+01
    0.11174600000000E+02     0.38485586700678E+03     0.80555302184937E+02     0.36742833192694E+02     0.38221744878792E+01
    0.11176800000000E+02     0.38491700266279E+03     0.80555523812897E+02     0.36829483606305E+02     0.38221431921043E+01
    0.11179000000000E+02     0.38497804760267E+03     0.80555427372905E+02     0.36916318102055E+02     0.38221118476930E+01
    0.11181200000000E+02     0.38503900192019E+03     0.80555703545434E+02     0.37003337017736E+02     0.38220804545818E+01
    0.11183400000000E+02     0.38509986570903E+03     0.80555661173636E+02     0.37090540691622E+02     0.38220490127073E+01
    0.11185600000000E+02     0.38516063906277E+03     0.80555991815693E+02     0.37177929462473E+02     0.38220175220058E+01
    0.11187800000000E+02     0.38522132207487E+03     0.80556003436763E+02     0.37265503669528E+02     0.38219859824139E+01
    0.11190000000000E+02     0.38528191483870E+03     0.80556388473501E+02     0.37353263652513E+02     0.38219543938677E+01
    0.11192200000000E+02     0.38534241744754E+03     0.80556454012302E+02     0.37441209751637E+02     0.38219227563036E+01
    0.11194400000000E+02     0.38540282999454E+03     0.80556893369070E+02     0.37529342307591E+02     0.38218910696578E+01
    0.11196600000000E+02     0.38546315257277E+03     0.80557012750662E+02     0.37617661661554E+02     0.38218593338664E+01
    0.11198800000000E+02     0.38552338527519E+03     0.80557506352998E+02     0.37706168155187E+02     0.38218275488655E+01
    0.11201000000000E+02     0.38558352819466E+03     0.80557679502633E+02     0.37794862130638E+02     0.38217957145911E+01
    0.11203200000000E+02     0.38564358142393E+03     0.80558227276271E+02     0.37883743930540E+02     0.38217638309792E+01
    0.11205400000000E+02     0.38570354505566E+03     0.80558454119391E+02     0.37972813898010E+02     0.38217318979658E+01
    0.11207600000000E+02     0.38576341918241E+03     0.80559055990256E+02     0.38062072376654E+02     0.38216999154865E+01
    0.11209800000000E+02     0.38582320389663E+03     0.80559336452497E+02     0.38151519710564E+02     0.38216678834772E+01
    0.11212000000000E+02     0.38588289929066E+03     0.80559992346705E+02     0.38241156244316E+02     0.38216358018737E+01
    0.11214200000000E+02     0.38594250545677E+03     0.80560326353892E+02     0.38330982322977E+02     0.38216036706115E+01
    0.11216400000000E+02     0.38600202248710E+03     0.80561036197750E+02     0.38420998292098E+02     0.38215714896263E+01
    0.11218600000000E+02     0.38606145047370E+03     0.80561423675902E+02     0.38511204497720E+02     0.38215392588537E+01
    0.11220800000000E+02     0.38612078950851E+03     0.80562187395907E+02     0.38601601286371E+02     0.38215069782290E+01
    0.11223000000000E+02     0.38618003968340E+03     0.80562628271228E+02     0.38692189005068E+02     0.38214746476876E+01
    0.11225200000000E+02     0.38623920109010E+03     0.80563445794070E+02     0.38782968001317E+02     0.38214422671651E+01
    0.11227400000000E+02     0.38629827382026E+03     0.80563939992956E+02     0.38873938623111E+02     0.38214098365965E+01
    0.11229600000000E+02     0.38635725796544E+03     0.80564811245510E+02     0.38965101218936E+02     0.38213773559172E+01
    0.11231800000000E+02     0.38641615361707E+03     0.80565358694547E+02     0.39056456137762E+02     0.38213448250623E+01
    0.11234000000000E+02     0.38647496086652E+03     0.80566283603878E+02     0.39148003729056E+02     0.38213122439670E+01
    0.11236200000000E+02     0.38653367980501E+03     0.80566884229839E+02     0.39239744342769E+02     0.38212796125662E+01
    0.11238400000000E+02     0.38659231052371E+03     0.80567862723201E+02     0.39331678329346E+02     0.38212469307950E+01
    0.11240600000000E+02     0.38665085311367E+03     0.80568516453046E+02     0.39423806039722E+02     0.38212141985882E+01
    0.11242800000000E+02     0.38670930766583E+03     0.80569548457881E+02     0.39516127825323E+02     0.38211814158808E+01
    0.11245000000000E+02     0.38676767427104E+03     0.80570255218758E+02     0.39608644038067E+02     0.38211485826075E+01
    0.11247200000000E+02     0.38682595302006E+03     0.80571340662695E+02     0.39701355030363E+02     0.38211156987031E+01
    0.11249400000000E+02     0.38688414400354E+03     0.80572100381940E+02     0.39794261155113E+02     0.38210827641023E+01
    0.11251600000000E+02     0.38694224731203E+03     0.80573239192794E+02     0.39887362765711E+02     0.38210497787396E+01
    0.11253800000000E+02     0.38700026303599E+03     0.80574051797926E+02     0.39980660216044E+02     0.38210167425496E+01
    0.11256000000000E+02     0.38705819126578E+03     0.80575243903698E+02     0.40074153860491E+02     0.38209836554668E+01
    0.11258200000000E+02     0.38711603209165E+03     0.80576109322426E+02     0.40167844053927E+02     0.38209505174256E+01
    0.11260400000000E+02     0.38717378560377E+03     0.80577354651303E+02     0.40261731151717E+02     0.38209173283604E+01
    0.11262600000000E+02     0.38723145189220E+03     0.80578272811517E+02     0.40355815509721E+02     0.38208840882056E+01
    0.11264800000000E+02     0.38728903104690E+03     0.80579571291872E+02     0.40450097484294E+02     0.38208507968953E+01
    0.11267000000000E+02     0.38734652315774E+03     0.80580542121649E+02     0.40544577432287E+02     0.38208174543637E+01
    0.11269200000000E+02     0.38740392831448E+03     0.80581893682038E+02     0.40639255711044E+02     0.38207840605450E+01
    0.11271400000000E+02     0.38746124660681E+03     0.80582917109639E+02     0.40734132678402E+02     0.38207506153732E+01
    0.11273600000000E+02     0.38751847812429E+03     0.80584321678802E+02     0.40829208692698E+02     0.38207171187824E+01
    0.11275800000000E+02     0.38757562295640E+03     0.80585397632670E+02     0.40924484112761E+02     0.38206835707064E+01
    0.11278000000000E+02     0.38763268119251E+03     0.80586855139533E+02     0.41019959297919E+02     0.38206499710791E+01
    0.11280200000000E+02     0.38768965292191E+03     0.80587983548296E+02     0.41115634607993E+02     0.38206163198344E+01
    0.11282400000000E+02     0.38774653823379E+03     0.80589493921964E+02     0.41211510403303E+02     0.38205826169060E+01
    0.11284600000000E+02     0.38780333721724E+03     0.80590674714432E+02     0.41307587044665E+02     0.38205488622275E+01
    0.11286800000000E+02     0.38786004996123E+03     0.80592237884195E+02     0.41403864893391E+02     0.38205150557327E+01
    0.11289000000000E+02     0.38791667655468E+03     0.80593470989359E+02     0.41500344311295E+02     0.38204811973551E+01
    0.11291200000000E+02     0.38797321708637E+03     0.80595086884690E+02     0.41597025660682E+02     0.38204472870281E+01
    0.11293400000000E+02     0.38802967164501E+03     0.80596372231723E+02     0.41693909304361E+02     0.38204133246853E+01
    0.11295600000000E+02     0.38808604031921E+03     0.80598040782274E+02     0.41790995605634E+02     0.38203793102600E+01
    0.11297800000000E+02     0.38814232319747E+03     0.80599378300531E+02     0.41888284928308E+02     0.38203452436856E+01
    0.11300000000000E+02     0.38819852036821E+03     0.80601099436135E+02     0.41985777636682E+02     0.38203111248952E+01
    0.11302200000000E+02     0.38825463191975E+03     0.80602489055151E+02     0.42083474095558E+02     0.38202769538222E+01
    0.11304400000000E+02     0.38831065794030E+03     0.80604262705824E+02     0.42181374670238E+02     0.38202427303995E+01
    0.11306600000000E+02     0.38836659851800E+03     0.80605704355312E+02     0.42279479726522E+02     0.38202084545604E+01
    0.11308800000000E+02     0.38842245374088E+03     0.80607530451248E+02     0.42377789630710E+02     0.38201741262378E+01
    0.11311000000000E+02     0.38847822369686E+03     0.80609024061103E+02     0.42476304749603E+02     0.38201397453646E+01
    0.11313200000000E+02     0.38853390847380E+03     0.80610902532675E+02     0.42575025450504E+02     0.38201053118738E+01
    0.11315400000000E+02     0.38858950815943E+03     0.80612448032971E+02     0.42673952101212E+02     0.38200708256981E+01
    0.11317600000000E+02     0.38864502284141E+03     0.80614378810732E+02     0.42773085070032E+02     0.38200362867704E+01
    0.11319800000000E+02     0.38870045260730E+03     0.80615976131720E+02     0.42872424725770E+02     0.38200016950233E+01
    0.11322000000000E+02     0.38875579754454E+03     0.80617959146400E+02     0.42971971437729E+02     0.38199670503896E+01
    0.11324200000000E+02     0.38881105774052E+03     0.80619608218509E+02     0.43071725575720E+02     0.38199323528016E+01
    0.11326400000000E+02     0.38886623328249E+03     0.80621643401018E+02     0.43171687510052E+02     0.38198976021920E+01
    0.11328600000000E+02     0.38892132425765E+03     0.80623344154856E+02     0.43271857611538E+02     0.38198627984933E+01
    0.11330800000000E+02     0.38897633075307E+03     0.80625431436280E+02     0.43372236251495E+02     0.38198279416377E+01
    0.11333000000000E+02     0.38903125285573E+03     0.80627183802630E+02     0.43472823801739E+02     0.38197930315578E+01
    0.11335200000000E+02     0.38908609065254E+03     0.80629323114232E+02     0.43573620634593E+02     0.38197580681856E+01
    0.11337400000000E+02     0.38914084423030E+03     0.80631127024055E+02     0.43674627122883E+02     0.38197230514534E+01
    0.11339600000000E+02     0.38919551367571E+03     0.80633318297274E+02     0.43775843639937E+02     0.38196879812934E+01
    0.11341800000000E+02     0.38925009907539E+03     0.80635173681707E+02     0.43877270559590E+02     0.38196528576376E+01
    0.11344000000000E+02     0.38930460051585E+03     0.80637416848159E+02     0.43978908256177E+02     0.38196176804181E+01
    0.11346200000000E+02     0.38935901808352E+03     0.80639323638513E+02     0.44080757104542E+02     0.38195824495668E+01
    0.11348400000000E+02     0.38941335186475E+03     0.80641618629989E+02     0.44182817480030E+02     0.38195471650156E+01
    0.11350600000000E+02     0.38946760194576E+03     0.80643576757752E+02     0.44285089758494E+02     0.38195118266963E+01
    0.11352800000000E+02     0.38952176841270E+03     0.80645923506217E+02     0.44387574316293E+02     0.38194764345408E+01
    0.11355000000000E+02     0.38957585135163E+03     0.80647932903049E+02     0.44490271530287E+02     0.38194409884806E+01
    0.11357200000000E+02     0.38962985084852E+03     0.80650331340644E+02     0.44593181777845E+02     0.38194054884476E+01
    0.11359400000000E+02     0.38968376698922E+03     0.80652391938381E+02     0.44696305436845E+02     0.38193699343731E+01
    0.11361600000000E+02     0.38973759985951E+03     0.80654841997420E+02     0.44799642885665E+02     0.38193343261889E+01
    0.11363800000000E+02     0.38979134954509E+03     0.80656953728070E+02     0.44903194503194E+02     0.38192986638262E+01
    0.11366000000000E+02     0.38984501613153E+03     0.80659455341041E+02     0.45006960668827E+02     0.38192629472166E+01
    0.11368200000000E+02     0.38989859970434E+03     0.80661618136787E+02     0.45110941762466E+02     0.38192271762914E+01
    0.11370400000000E+02     0.38995210034893E+03     0.80664171236350E+02     0.45215138164520E+02     0.38191913509817E+01
    0.11372600000000E+02     0.39000551815062E+03     0.80666385029546E+02     0.45319550255905E+02     0.38191554712189E+01
    0.11374800000000E+02     0.39005885319462E+03     0.80668989548535E+02     0.45424178418045E+02     0.38191195369341E+01
    0.11377000000000E+02     0.39011210556606E+03     0.80671254271707E+02     0.45529023032876E+02     0.38190835480584E+01
    0.11379200000000E+02     0.39016527534999E+03     0.80673910143126E+02     0.45634084482836E+02     0.38190475045227E+01
    0.11381400000000E+02     0.39021836263136E+03     0.80676225728973E+02     0.45739363150877E+02     0.38190114062581E+01
    0.11383600000000E+02     0.39027136749503E+03     0.80678932885999E+02     0.45844859420455E+02     0.38189752531955E+01
    0.11385800000000E+02     0.39032429002575E+03     0.80681299267389E+02     0.45950573675540E+02     0.38189390452656E+01
    0.11388000000000E+02     0.39037713030820E+03     0.80684057643370E+02     0.46056506300608E+02     0.38189027823993E+01
    0.11390200000000E+02     0.39042988842698E+03     0.80686474753344E+02     0.46162657680645E+02     0.38188664645272E+01
    0.11392400000000E+02     0.39048256446657E+03     0.80689284281797E+02     0.46269028201147E+02     0.38188300915801E+01
    0.11394600000000E+02     0.39053515851136E+03     0.80691752053565E+02     0.46375618248121E+02     0.38187936634884E+01
    0.11396800000000E+02     0.39058767064569E+03     0.80694612668179E+02     0.46482428208084E+02     0.38187571801828E+01
    0.11399000000000E+02     0.39064010095376E+03     0.80697131035120E+02     0.46589458468061E+02     0.38187206415936E+01
    0.11401200000000E+02     0.39069244951971E+03     0.80700042669753E+02     0.46696709415592E+02     0.38186840476514E+01
    0.11403400000000E+02     0.39074471642757E+03     0.80702611565416E+02     0.46804181438725E+02     0.38186473982863E+01
    0.11405600000000E+02     0.39079690176130E+03     0.80705574154095E+02     0.46911874926019E+02     0.38186106934287E+01
    0.11407800000000E+02     0.39084900560476E+03     0.80708193512197E+02     0.47019790266545E+02     0.38185739330088E+01
    0.11410000000000E+02     0.39090102804172E+03     0.80711206989118E+02     0.47127927849885E+02     0.38185371169568E+01
    0.11412200000000E+02     0.39095296915586E+03     0.80713876743545E+02     0.47236288066136E+02     0.38185002452027E+01
    0.11414400000000E+02     0.39100482903076E+03     0.80716941043072E+02     0.47344871305905E+02     0.38184633176765E+01
    0.11416600000000E+02     0.39105660774993E+03     0.80719661127877E+02     0.47453677960308E+02     0.38184263343082E+01
    0.11418800000000E+02     0.39110830539678E+03     0.80722776184541E+02     0.47562708420979E+02     0.38183892950278E+01
    0.11421000000000E+02     0.39115992205464E+03     0.80725546533946E+02     0.47671963080061E+02     0.38183521997650E+01
    0.11423200000000E+02     0.39121145780673E+03     0.80728712282446E+02     0.47781442330212E+02     0.38183150484496E+01
    0.11425400000000E+02     0.39126291273620E+03     0.80731532830838E+02     0.47891146564602E+02     0.38182778410113E+01
    0.11427600000000E+02     0.39131428692610E+03     0.80734749206040E+02     0.48001076176915E+02     0.38182405773797E+01
    0.11429800000000E+02     0.39136558045941E+03     0.80737619887973E+02     0.48111231561349E+02     0.38182032574846E+01
    0.11432000000000E+02     0.39141679341899E+03     0.80740886824909E+02     0.48221613112614E+02     0.38181658812552E+01
    0.11434200000000E+02     0.39146792588763E+03     0.80743807575102E+02     0.48332221225935E+02     0.38181284486213E+01
    0.11436400000000E+02     0.39151897794804E+03     0.80747125008971E+02     0.48443056297052E+02     0.38180909595120E+01
    0.11438600000000E+02     0.39156994968283E+03     0.80750095762310E+02     0.48554118722220E+02     0.38180534138568E+01
    0.11440800000000E+02     0.39162084117451E+03     0.80753463628474E+02     0.48665408898206E+02     0.38180158115849E+01
    0.11443000000000E+02     0.39167165250553E+03     0.80756484320010E+02     0.48776927222295E+02     0.38179781526256E+01
    0.11445200000000E+02     0.39172238375822E+03     0.80759902553997E+02     0.48888674092284E+02     0.38179404369079E+01
    0.11447400000000E+02     0.39177303501485E+03     0.80762973118945E+02     0.49000649906489E+02     0.38179026643610E+01
    0.11449600000000E+02     0.39182360635760E+03     0.80766441656448E+02     0.49112855063735E+02     0.38178648349138E+01
    0.11451800000000E+02     0.39187409786853E+03     0.80769562030186E+02     0.49225289963372E+02     0.38178269484954E+01
    0.11454000000000E+02     0.39192450962965E+03     0.80773080807062E+02     0.49337955005258E+02     0.38177890050346E+01
    0.11456200000000E+02     0.39197484172286E+03     0.80776250925134E+02     0.49450850589770E+02     0.38177510044603E+01
    0.11458400000000E+02     0.39202509422999E+03     0.80779819877403E+02     0.49563977117802E+02     0.38177129467011E+01
    0.11460600000000E+02     0.39207526723276E+03     0.80783039675513E+02     0.49677334990764E+02     0.38176748316859E+01
    0.11462800000000E+02     0.39212536081283E+03     0.80786658739359E+02     0.49790924610581E+02     0.38176366593433E+01
    0.11465000000000E+02     0.39217537505175E+03     0.80789928153377E+02     0.49904746379696E+02     0.38175984296018E+01
    0.11467200000000E+02     0.39222531003099E+03     0.80793597265145E+02     0.50018800701072E+02     0.38175601423900E+01
    0.11469400000000E+02     0.39227516583193E+03     0.80796916231101E+02     0.50133087978184E+02     0.38175217976363E+01
    0.11471600000000E+02     0.39232494253589E+03     0.80800635327300E+02     0.50247608615027E+02     0.38174833952691E+01
    0.11473800000000E+02     0.39237464022406E+03     0.80804003781387E+02     0.50362363016114E+02     0.38174449352167E+01
    0.11476000000000E+02     0.39242425897756E+03     0.80807772798687E+02     0.50477351586476E+02     0.38174064174074E+01
    0.11478200000000E+02     0.39247379887745E+03     0.80811190677259E+02     0.50592574731661E+02     0.38173678417694E+01
    0.11480400000000E+02     0.39252326000467E+03     0.80815009552492E+02     0.50708032857735E+02     0.38173292082308E+01
    0.11482600000000E+02     0.39257264244009E+03     0.80818476792062E+02     0.50823726371283E+02     0.38172905167197E+01
    0.11484800000000E+02     0.39262194626448E+03     0.80822345462220E+02     0.50939655679410E+02     0.38172517671642E+01
    0.11487000000000E+02     0.39267117155854E+03     0.80825861999464E+02     0.51055821189736E+02     0.38172129594921E+01
    0.11489200000000E+02     0.39272031840288E+03     0.80829780401700E+02     0.51172223310404E+02     0.38171740936314E+01
    0.11491400000000E+02     0.39276938687802E+03     0.80833346173454E+02     0.51288862450073E+02     0.38171351695098E+01
    0.11493600000000E+02     0.39281837706440E+03     0.80837314245080E+02     0.51405739017922E+02     0.38170961870552E+01
    0.11495800000000E+02     0.39286728904236E+03     0.80840929188339E+02     0.51522853423651E+02     0.38170571461952E+01
    0.11498000000000E+02     0.39291612289217E+03     0.80844946866827E+02     0.51640206077478E+02     0.38170180468575E+01
    0.11500200000000E+02     0.39296487869401E+03     0.80848610918744E+02     0.51757797390141E+02     0.38169788889696E+01
    0.11502400000000E+02     0.39301355652798E+03     0.80852678141726E+02     0.51875627772898E+02     0.38169396724590E+01
    0.11504600000000E+02     0.39306215647409E+03     0.80856391239614E+02     0.51993697637527E+02     0.38169003972533E+01
    0.11506800000000E+02     0.39311067861226E+03     0.80860507944879E+02     0.52112007396328E+02     0.38168610632797E+01
    0.11509000000000E+02     0.39315912302232E+03     0.80864270026210E+02     0.52230557462119E+02     0.38168216704656E+01
    0.11511200000000E+02     0.39320748978405E+03     0.80868436151707E+02     0.52349348248240E+02     0.38167822187382E+01
    0.11513400000000E+02     0.39325577897709E+03     0.80872247154108E+02     0.52468380168550E+02     0.38167427080247E+01
    0.11515600000000E+02     0.39330399068105E+03     0.80876462637943E+02     0.52587653637432E+02     0.38167031382524E+01
    0.11517800000000E+02     0.39335212497542E+03     0.80880322499200E+02     0.52707169069788E+02     0.38166635093481E+01
    0.11520000000000E+02     0.39340018193962E+03     0.80884587279636E+02     0.52826926881041E+02     0.38166238212390E+01
    0.11522200000000E+02     0.39344816165299E+03     0.80888495937694E+02     0.52946927487137E+02     0.38165840738519E+01
    0.11524400000000E+02     0.39349606419476E+03     0.80892809953151E+02     0.53067171304541E+02     0.38165442671138E+01
    0.11526600000000E+02     0.39354388964411E+03     0.80896767346107E+02     0.53187658750243E+02     0.38165044009515E+01
    0.11528800000000E+02     0.39359163808011E+03     0.80901130535162E+02     0.53308390241753E+02     0.38164644752916E+01
    0.11531000000000E+02     0.39363930958177E+03     0.80905136601274E+02     0.53429366197102E+02     0.38164244900610E+01
    0.11533200000000E+02     0.39368690422799E+03     0.80909548902659E+02     0.53550587034846E+02     0.38163844451862E+01
    0.11535400000000E+02     0.39373442209760E+03     0.80913603580336E+02     0.53672053174059E+02     0.38163443405937E+01
    0.11537600000000E+02     0.39378186326936E+03     0.80918064932941E+02     0.53793765034344E+02     0.38163041762101E+01
    0.11539800000000E+02     0.39382922782192E+03     0.80922168160750E+02     0.53915723035819E+02     0.38162639519618E+01
    0.11542000000000E+02     0.39387651583386E+03     0.80926678503617E+02     0.54037927599131E+02     0.38162236677752E+01
    0.11544200000000E+02     0.39392372738368E+03     0.80930830220280E+02     0.54160379145445E+02     0.38161833235766E+01
    0.11546400000000E+02     0.39397086254979E+03     0.80935389492607E+02     0.54283078096455E+02     0.38161429192922E+01
    0.11548600000000E+02     0.39401792141052E+03     0.80939589637000E+02     0.54406024874371E+02     0.38161024548482E+01
    0.11550800000000E+02     0.39406490404413E+03     0.80944197778140E+02     0.54529219901932E+02     0.38160619301708E+01
    0.11553000000000E+02     0.39411181052876E+03     0.80948446289291E+02     0.54652663602397E+02     0.38160213451859E+01
    0.11555200000000E+02     0.39415864094251E+03     0.80953103238751E+02     0.54776356399551E+02     0.38159806998196E+01
    0.11557400000000E+02     0.39420539536338E+03     0.80957400055844E+02     0.54900298717701E+02     0.38159399939977E+01
    0.11559600000000E+02     0.39425207386927E+03     0.80962105753283E+02     0.55024490981679E+02     0.38158992276463E+01
    0.11561800000000E+02     0.39429867653804E+03     0.80966450815653E+02     0.55148933616839E+02     0.38158584006910E+01
    0.11564000000000E+02     0.39434520344742E+03     0.80971205200886E+02     0.55273627049062E+02     0.38158175130576E+01
    0.11566200000000E+02     0.39439165467509E+03     0.80975598448022E+02     0.55398571704751E+02     0.38157765646718E+01
    0.11568400000000E+02     0.39443803029863E+03     0.80980401461012E+02     0.55523768010834E+02     0.38157355554591E+01
    0.11570600000000E+02     0.39448433039556E+03     0.80984842832556E+02     0.55649216394763E+02     0.38156944853452E+01
    0.11572800000000E+02     0.39453055504330E+03     0.80989694413423E+02     0.55774917284517E+02     0.38156533542555E+01
    0.11575000000000E+02     0.39457670431919E+03     0.80994183849166E+02     0.55900871108595E+02     0.38156121621154E+01
    0.11577200000000E+02     0.39462277830049E+03     0.80999083938178E+02     0.56027078296026E+02     0.38155709088503E+01
    0.11579400000000E+02     0.39466877706438E+03     0.81003621378066E+02     0.56153539276360E+02     0.38155295943855E+01
    0.11581600000000E+02     0.39471470068796E+03     0.81008569915645E+02     0.56280254479674E+02     0.38154882186462E+01
    0.11583800000000E+02     0.39476054924825E+03     0.81013155299772E+02     0.56407224336572E+02     0.38154467815576E+01
    0.11586000000000E+02     0.39480632282218E+03     0.81018152226490E+02     0.56534449278177E+02     0.38154052830448E+01
    0.11588200000000E+02     0.39485202148661E+03     0.81022785495101E+02     0.56661929736145E+02     0.38153637230328E+01
    0.11590400000000E+02     0.39489764531831E+03     0.81027830751681E+02     0.56789666142650E+02     0.38153221014466E+01
    0.11592600000000E+02     0.39494319439397E+03     0.81032511845173E+02     0.56917658930400E+02     0.38152804182111E+01
    0.11594800000000E+02     0.39498866879021E+03     0.81037605372486E+02     0.57045908532622E+02     0.38152386732512E+01
    0.11597000000000E+02     0.39503406858356E+03     0.81042334231405E+02     0.57174415383070E+02     0.38151968664916E+01
    0.11599200000000E+02     0.39507939385047E+03     0.81047475970475E+02     0.57303179916028E+02     0.38151549978571E+01
    0.11601400000000E+02     0.39512464466731E+03     0.81052252535514E+02     0.57432202566300E+02     0.38151130672723E+01
    0.11603600000000E+02     0.39516982111037E+03     0.81057442427512E+02     0.57561483769221E+02     0.38150710746619E+01
    0.11605800000000E+02     0.39521492325586E+03     0.81062266639517E+02     0.57691023960649E+02     0.38150290199503E+01
    0.11608000000000E+02     0.39525995117991E+03     0.81067504625764E+02     0.57820823576971E+02     0.38149869030620E+01
    0.11610200000000E+02     0.39530490495857E+03     0.81072376425726E+02     0.57950883055097E+02     0.38149447239215E+01
